id,hotel_name,city,state,country,category,description,price_per_night,rating,amenities,latitude,longitude,address,image_url
0d4fd198-2512-41d5-83dc-78704beefc78,Ocean Mumbai Hotel,Mumbai,Maharashtra,India,standard,Well-appointed resort in the heart of Mumbai.,3196,3.5,"[""Parking"", ""Laundry"", ""TV"", ""WiFi""]",34.4667,76.5541,"92 MG Road, Mumbai",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
137eeb09-d673-49ce-a013-5e222553e0f6,Park Manali Lodge,Manali,Himachal Pradesh,India,premium,Elegant resort in the heart of Manali.,9499,4.7,"[""Room Service"", ""Bar"", ""Spa"", ""Pool"", ""Parking"", ""Conference Hall"", ""Gym""]",11.046,70.5808,"10 NH-48, Manali",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
55b2c240-4f2a-4dbc-9de4-768842020d19,Inn Darjeeling Boutique Hotel,Darjeeling,West Bengal,India,standard,Well-appointed hotel in the heart of Darjeeling.,5552,5.0,"[""Laundry"", ""AC"", ""TV"", ""Parking"", ""WiFi"", ""Restaurant"", ""Room Service""]",17.3005,69.0761,"311 Beach Road, Darjeeling",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
6c1ab7ec-7351-4de9-8a69-487fd4aa7385,The Leela Bangalore,Bangalore,Karnataka,India,luxury,Luxurious resort in the heart of Bangalore.,55442,4.1,"[""Butler"", ""Spa"", ""Private Beach"", ""Kids Club"", ""Gym"", ""Airport Transfer""]",16.1347,82.2843,"338 Station Road, Bangalore",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
f1b1331e-cea2-4821-8576-797fd7d19c6d,Economy Hotel Muscat,Muscat,Muscat,Oman,budget,Comfortable hotel in the heart of Muscat.,1818,3.5,"[""TV"", ""WiFi"", ""Reception 24x7"", ""Hot Water""]",21.3306,-31.1727,"422 Beach Road, Muscat",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
437d4fb4-118a-4222-b715-97349b912592,Resort Singapore Hotel,Singapore,Singapore,Singapore,premium,Elegant hotel in the heart of Singapore.,7725,4.9,"[""Parking"", ""Spa"", ""WiFi"", ""Bar"", ""Pool"", ""Gym""]",59.9337,-59.0089,"142 Main Road, Singapore",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
6c626cef-b0e2-41ae-aa6d-353fbfa41c7d,Comfort Guesthouse Hyderabad,Hyderabad,Telangana,India,budget,Comfortable property in the heart of Hyderabad.,1784,3.7,"[""Hot Water"", ""AC"", ""WiFi"", ""Reception 24x7""]",15.7498,93.8788,"44 NH-48, Hyderabad",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
601fe50b-81c3-4013-b4bd-cd073ca0b50a,Garden Ahmedabad Beach Resort,Ahmedabad,Gujarat,India,premium,Elegant resort in the heart of Ahmedabad.,6007,4.2,"[""Bar"", ""Gym"", ""Restaurant"", ""Room Service"", ""Conference Hall"", ""WiFi"", ""Spa"", ""Pool"", ""Parking""]",30.108,97.4344,"280 Station Road, Ahmedabad",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
ef17afba-dc39-49e0-a6db-4b30b3e73b47,Sunrise Pune Heritage Hotel,Pune,Maharashtra,India,premium,Elegant hotel in the heart of Pune.,14136,4.1,"[""Room Service"", ""Bar"", ""WiFi""]",16.5254,80.9762,"17 NH-48, Pune",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
c4fdf32e-7004-450b-87c0-69e97caca538,Hyatt Rishikesh Resort,Rishikesh,Uttarakhand,India,standard,Well-appointed resort in the heart of Rishikesh.,5493,4.1,"[""Restaurant"", ""Room Service"", ""Laundry""]",32.8175,92.5479,"138 MG Road, Rishikesh",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
ea735b7d-9a8a-4ead-a3b0-b327889bf529,Grand Jaisalmer Hotel,Jaisalmer,Rajasthan,India,standard,Well-appointed hotel in the heart of Jaisalmer.,5727,3.8,"[""Laundry"", ""AC"", ""WiFi""]",17.4199,93.6959,"136 MG Road, Jaisalmer",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
518ca54b-5fc8-43a0-889b-c9d035876d13,Economy Beach Resort Rome,Rome,Lazio,Italy,budget,Comfortable property in the heart of Rome.,1583,4.6,"[""Hot Water"", ""WiFi"", ""TV""]",-28.1195,76.3,"459 Beach Road, Rome",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
293b62bd-0de4-46ed-a848-79ff8e4260dc,Budget Hostel Maldives,Maldives,South Asia,Maldives,budget,Comfortable property in the heart of Maldives.,906,4.9,"[""AC"", ""WiFi"", ""TV"", ""Hot Water"", ""Reception 24x7""]",31.7816,141.0524,"181 NH-48, Maldives",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
91d48458-e30b-4e82-9ddb-2c07643ef574,Holiday Tokyo Retreat,Tokyo,Tokyo,Japan,premium,Elegant property in the heart of Tokyo.,6010,4.0,"[""Spa"", ""Bar"", ""Parking"", ""Conference Hall"", ""Room Service"", ""Gym"", ""WiFi""]",-30.4999,-64.2084,"359 Temple Street, Tokyo",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
9ba2f5ec-fd47-4bdf-90d3-f0c137e8c852,Comfort Sydney Boutique Hotel,Sydney,New South Wales,Australia,standard,Well-appointed resort in the heart of Sydney.,3356,5.0,"[""Restaurant"", ""AC"", ""Laundry"", ""Parking"", ""TV"", ""Room Service"", ""WiFi""]",42.868,91.7101,"493 Station Road, Sydney",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
7ef7b405-b7c7-4e04-a923-aded6dd02e95,Taj Jaipur Residency,Jaipur,Rajasthan,India,standard,Well-appointed hotel in the heart of Jaipur.,4370,4.6,"[""Parking"", ""AC"", ""Room Service"", ""Restaurant"", ""TV"", ""WiFi"", ""Laundry""]",19.5857,68.4395,"251 Main Road, Jaipur",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
2ff96eef-a276-4456-8eb2-cdc5828ed714,Oberoi Amritsar Hostel,Amritsar,Punjab,India,premium,Elegant property in the heart of Amritsar.,12129,4.0,"[""WiFi"", ""Gym"", ""Bar"", ""Parking"", ""Conference Hall""]",26.2471,71.7385,"286 Beach Road, Amritsar",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
bfc756f2-91b0-41b4-a9b5-b329c9b5b74e,Comfort Lake Resort Barcelona,Barcelona,Catalonia,Spain,budget,Comfortable hotel in the heart of Barcelona.,1140,4.9,"[""Reception 24x7"", ""TV"", ""AC"", ""WiFi""]",59.4657,12.6335,"234 Station Road, Barcelona",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
269efa0c-71f4-4f06-b212-1dd2b91dc560,Economy Palace Coorg,Coorg,Karnataka,India,budget,Comfortable property in the heart of Coorg.,1389,3.1,"[""WiFi"", ""TV"", ""AC"", ""Reception 24x7"", ""Hot Water""]",22.1425,76.8855,"308 MG Road, Coorg",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
90341efc-072e-4901-9bdf-7c4ba7158f3f,Green Rishikesh Hotel,Rishikesh,Uttarakhand,India,standard,Well-appointed property in the heart of Rishikesh.,3979,3.6,"[""Laundry"", ""WiFi"", ""Room Service"", ""AC""]",28.0507,92.5915,"447 Main Road, Rishikesh",https://images.unsplash.com/photo-1496417263034-38ec4f0b665a?w=800
07f93167-43fd-48e4-ad34-996ce721158f,White Cairo Cliff Resort,Cairo,Cairo,Egypt,standard,Well-appointed resort in the heart of Cairo.,2877,3.9,"[""AC"", ""Room Service"", ""Parking"", ""Restaurant""]",44.7593,-58.4047,"427 Beach Road, Cairo",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
3142d7cf-caff-4af7-b2bb-e9ae642dc603,Value Boutique Hotel Kolkata,Kolkata,West Bengal,India,budget,Comfortable property in the heart of Kolkata.,931,4.7,"[""TV"", ""WiFi"", ""Reception 24x7"", ""AC"", ""Hot Water""]",27.9733,69.6028,"72 Beach Road, Kolkata",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
42d673ad-6091-4275-b8c5-e57cbbe97a8f,Garden Kathmandu Retreat,Kathmandu,Bagmati,Nepal,standard,Well-appointed resort in the heart of Kathmandu.,4098,3.8,"[""Laundry"", ""TV"", ""WiFi""]",-19.7965,74.0479,"232 MG Road, Kathmandu",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
999007c0-1dd2-4d58-8197-a0ea1cb1869a,Budget Boutique Hotel Leh,Leh,Ladakh,India,budget,Comfortable hotel in the heart of Leh.,666,3.7,"[""WiFi"", ""Hot Water"", ""TV"", ""AC"", ""Reception 24x7""]",8.2021,92.8309,"73 NH-48, Leh",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
b49418e8-1d92-45a5-b1b1-e307467e8a77,The Grand Cairo,Cairo,Cairo,Egypt,luxury,Luxurious property in the heart of Cairo.,51929,3.9,"[""Yoga"", ""Concierge"", ""Fine Dining"", ""Infinity Pool"", ""WiFi"", ""Business Center""]",50.7302,-43.8088,"75 MG Road, Cairo",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
6e64f8c3-17ae-44be-8aa4-0c150b5c0490,Lakeview Shimla Cliff Resort,Shimla,Himachal Pradesh,India,standard,Well-appointed hotel in the heart of Shimla.,4271,3.7,"[""Laundry"", ""Restaurant"", ""TV"", ""AC""]",33.5394,83.1381,"391 Temple Street, Shimla",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
c4abac46-e851-413f-b2bd-a8fa8683c2bd,Value Eco Resort Andaman,Andaman,Andaman,India,budget,Comfortable resort in the heart of Andaman.,1580,4.3,"[""AC"", ""TV"", ""Hot Water""]",26.1224,70.3468,"392 Station Road, Andaman",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
b40f0e5b-1b28-4e69-b0b4-b2ad5a7558da,Comfort Lodge Paris,Paris,Ile-de-France,France,budget,Comfortable property in the heart of Paris.,1553,3.8,"[""Hot Water"", ""AC"", ""TV"", ""Reception 24x7""]",27.7692,31.8728,"324 MG Road, Paris",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
6bcf2442-9143-49d8-88d7-e9c5910d66db,The Leela Kuala Lumpur,Kuala Lumpur,KL,Malaysia,luxury,Luxurious hotel in the heart of Kuala Lumpur.,39691,3.6,"[""Helipad"", ""Concierge"", ""Fine Dining"", ""Business Center"", ""Infinity Pool"", ""Private Beach"", ""WiFi"", ""Bar"", ""Gym"", ""Yoga"", ""Spa"", ""Airport Transfer"", ""Kids Club"", ""Butler""]",14.4719,19.8997,"332 NH-48, Kuala Lumpur",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
e7188c69-d8e3-47bd-8c0c-a98add15f47f,Economy Heritage Hotel Cairo,Cairo,Cairo,Egypt,budget,Comfortable property in the heart of Cairo.,1213,3.2,"[""Reception 24x7"", ""AC"", ""WiFi""]",6.1943,61.56,"129 NH-48, Cairo",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
d33c5ad4-5a7f-4b0d-a00e-513c4fdfeb33,Comfort Delhi Suites,Delhi,Delhi,India,premium,Elegant hotel in the heart of Delhi.,6786,5.0,"[""Bar"", ""Conference Hall"", ""Parking"", ""Restaurant"", ""Pool"", ""Gym"", ""Spa"", ""WiFi"", ""Room Service""]",34.307,93.5473,"109 Beach Road, Delhi",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
1f2a2b9b-e670-494b-98a4-d70867cd39cf,Budget Hotel Colombo,Colombo,Western Province,Sri Lanka,budget,Comfortable property in the heart of Colombo.,1998,4.2,"[""TV"", ""Hot Water"", ""WiFi"", ""Reception 24x7""]",29.7574,-33.3815,"245 Station Road, Colombo",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
c02dad50-7864-45f0-8720-603b2a01141e,Resort Sydney Boutique Hotel,Sydney,New South Wales,Australia,standard,Well-appointed property in the heart of Sydney.,3154,4.3,"[""Parking"", ""TV"", ""Restaurant"", ""WiFi""]",16.372,-27.7276,"244 Station Road, Sydney",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
0ae980a3-d13d-4960-9004-1f80b8ce1aea,Sunset Jaipur Hotel,Jaipur,Rajasthan,India,premium,Elegant property in the heart of Jaipur.,13589,4.7,"[""Pool"", ""Room Service"", ""Gym"", ""Spa"", ""WiFi"", ""Restaurant"", ""Parking"", ""Conference Hall""]",19.6313,74.0713,"452 MG Road, Jaipur",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
1acfb5b3-b24b-40a7-a803-2c136f357996,Value Eco Resort Coorg,Coorg,Karnataka,India,budget,Comfortable property in the heart of Coorg.,1576,3.5,"[""AC"", ""TV"", ""WiFi""]",27.9146,78.9654,"335 MG Road, Coorg",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
69245152-c239-4e1b-ba3f-6c3c590c90c4,Value Retreat Chennai,Chennai,Tamil Nadu,India,budget,Comfortable hotel in the heart of Chennai.,1106,3.2,"[""AC"", ""WiFi"", ""Hot Water"", ""Reception 24x7"", ""TV""]",12.7444,78.1196,"250 Main Road, Chennai",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
23e4f07b-d4a8-48ae-b818-967cdd44dae4,Value Suites Munnar,Munnar,Kerala,India,budget,Comfortable resort in the heart of Munnar.,626,3.4,"[""AC"", ""WiFi"", ""TV"", ""Hot Water"", ""Reception 24x7""]",17.3436,79.084,"436 NH-48, Munnar",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
0763843d-067f-4ec3-9b92-a606d251f996,Sea View Rome Palace,Rome,Lazio,Italy,standard,Well-appointed resort in the heart of Rome.,3372,4.6,"[""Room Service"", ""WiFi"", ""Restaurant"", ""TV"", ""AC"", ""Laundry"", ""Parking""]",8.9407,88.8168,"165 NH-48, Rome",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
d479a413-66fe-4b74-89fd-afb31c9feb60,Star Bali Hotel,Bali,Bali,Indonesia,standard,Well-appointed property in the heart of Bali.,3570,3.7,"[""Restaurant"", ""Parking"", ""Laundry"", ""Room Service"", ""AC"", ""TV"", ""WiFi""]",-32.518,-49.4437,"436 Main Road, Bali",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
02454a16-b9c0-4f89-80a4-3c6c348cd23a,Comfort Boutique Hotel Tokyo,Tokyo,Tokyo,Japan,budget,Comfortable hotel in the heart of Tokyo.,1738,5.0,"[""Reception 24x7"", ""TV"", ""AC"", ""WiFi""]",-20.2764,-26.2584,"102 Temple Street, Tokyo",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
b02591eb-0d89-416a-a2e5-dafa656804bd,Hyatt Delhi Jungle Lodge,Delhi,Delhi,India,standard,Well-appointed hotel in the heart of Delhi.,5417,4.3,"[""TV"", ""Laundry"", ""AC"", ""Parking"", ""Room Service"", ""WiFi""]",26.4021,95.8785,"102 Station Road, Delhi",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
c90c4897-3545-4247-b876-40b2ed7cfd0d,Grand Bangkok Inn,Bangkok,Bangkok,Thailand,premium,Elegant hotel in the heart of Bangkok.,9428,4.8,"[""Restaurant"", ""Conference Hall"", ""WiFi"", ""Bar"", ""Pool"", ""Parking""]",44.1829,93.5615,"363 Main Road, Bangkok",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
e60c650f-7e70-47fd-8b44-f783844ecab0,ITC Pune Villa,Pune,Maharashtra,India,standard,Well-appointed hotel in the heart of Pune.,2039,4.2,"[""Laundry"", ""TV"", ""AC"", ""Room Service"", ""WiFi"", ""Parking""]",21.3413,68.4752,"441 NH-48, Pune",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
60825436-4b65-4153-8e2b-824943a82238,Value Inn Agra,Agra,Uttar Pradesh,India,budget,Comfortable property in the heart of Agra.,1112,4.9,"[""Reception 24x7"", ""WiFi"", ""AC"", ""Hot Water""]",26.3686,68.6882,"26 Station Road, Agra",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
4f400c77-7c1c-4d50-ad5d-1103055116a5,Value Inn Kuala Lumpur,Kuala Lumpur,KL,Malaysia,budget,Comfortable resort in the heart of Kuala Lumpur.,1846,3.9,"[""WiFi"", ""AC"", ""Reception 24x7"", ""TV"", ""Hot Water""]",41.6652,-29.2362,"355 MG Road, Kuala Lumpur",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
be976627-00ca-4ca8-9a6e-4d55f4f22011,Diamond Munnar Villa,Munnar,Kerala,India,standard,Well-appointed property in the heart of Munnar.,4992,4.6,"[""Restaurant"", ""TV"", ""Parking"", ""AC"", ""WiFi"", ""Laundry"", ""Room Service""]",13.421,91.7604,"481 Temple Street, Munnar",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
142c5a50-61cc-4382-998c-b54799f8c6f3,Royal Kerala Palace,Kerala,Kerala,India,standard,Well-appointed resort in the heart of Kerala.,2423,4.9,"[""Room Service"", ""AC"", ""WiFi"", ""Laundry"", ""Parking"", ""Restaurant""]",15.9421,76.1473,"84 Temple Street, Kerala",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
ca051ab1-0359-4984-a477-69c62f29f1f8,Taj Delhi Inn,Delhi,Delhi,India,standard,Well-appointed hotel in the heart of Delhi.,2568,4.6,"[""WiFi"", ""Room Service"", ""TV"", ""Laundry""]",30.4301,86.8302,"327 Station Road, Delhi",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
ce80a81d-410a-4f4c-a30e-f7332e480505,Budget Retreat Mumbai,Mumbai,Maharashtra,India,budget,Comfortable resort in the heart of Mumbai.,932,4.6,"[""Hot Water"", ""TV"", ""Reception 24x7"", ""WiFi"", ""AC""]",35.3596,83.014,"234 Station Road, Mumbai",https://images.unsplash.com/photo-1611892440504-42a792e24d32?w=800
74dbe7b5-937b-479d-bf10-06e7f7791ca5,The Singapore Villa,Singapore,Singapore,Singapore,standard,Well-appointed resort in the heart of Singapore.,5417,3.8,"[""TV"", ""Restaurant"", ""Room Service""]",-24.3716,63.2676,"286 Main Road, Singapore",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
ff320f2d-dbd8-433c-8b08-73a4a088eef2,The Oberoi Manali,Manali,Himachal Pradesh,India,luxury,Luxurious hotel in the heart of Manali.,72494,4.3,"[""Yoga"", ""Bar"", ""Infinity Pool"", ""Spa"", ""Airport Transfer"", ""Fine Dining"", ""Private Beach"", ""Kids Club"", ""Butler"", ""Gym"", ""Helipad"", ""WiFi"", ""Concierge""]",24.1134,71.7326,"267 Station Road, Manali",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
db218336-8242-4905-b4af-ea4c417ffcb9,White Barcelona Jungle Lodge,Barcelona,Catalonia,Spain,premium,Elegant hotel in the heart of Barcelona.,11507,4.0,"[""Restaurant"", ""Room Service"", ""Pool"", ""Gym"", ""WiFi"", ""Bar"", ""Conference Hall"", ""Parking""]",-28.4198,131.858,"251 Main Road, Barcelona",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
4a55891e-9104-4242-aad9-e63ed473dfab,Hyatt Tokyo Lake Resort,Tokyo,Tokyo,Japan,standard,Well-appointed property in the heart of Tokyo.,2766,4.8,"[""Room Service"", ""Restaurant"", ""Laundry"", ""Parking""]",-6.0209,51.076,"135 MG Road, Tokyo",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
fc7f8b62-dc0d-4f27-813b-edd23cf58106,The Royal Jaisalmer,Jaisalmer,Rajasthan,India,luxury,Luxurious hotel in the heart of Jaisalmer.,48140,4.1,"[""Infinity Pool"", ""Concierge"", ""Yoga"", ""Spa"", ""Airport Transfer"", ""Gym"", ""Kids Club"", ""Business Center""]",23.0443,97.5197,"433 Main Road, Jaisalmer",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
186a282a-671d-490c-9d42-8ec8925ef5a5,Economy Villa Ahmedabad,Ahmedabad,Gujarat,India,budget,Comfortable hotel in the heart of Ahmedabad.,1181,3.5,"[""Reception 24x7"", ""AC"", ""TV"", ""WiFi"", ""Hot Water""]",19.5893,87.873,"258 Main Road, Ahmedabad",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
c0045cf1-5801-469b-af49-a3c1165411d8,Sea View Andaman Jungle Lodge,Andaman,Andaman,India,standard,Well-appointed property in the heart of Andaman.,2690,4.3,"[""TV"", ""Room Service"", ""AC"", ""Laundry"", ""Parking"", ""Restaurant"", ""WiFi""]",20.2454,86.8033,"238 Station Road, Andaman",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
4b8333b3-5250-42fe-8cb6-2f07c0aa6698,Value Villa Muscat,Muscat,Muscat,Oman,budget,Comfortable hotel in the heart of Muscat.,1455,3.2,"[""Hot Water"", ""AC"", ""WiFi"", ""TV""]",38.5666,14.2361,"154 Station Road, Muscat",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
07386422-d427-46e2-80b7-8231ea5168f2,Star Ooty Beach Resort,Ooty,Tamil Nadu,India,standard,Well-appointed hotel in the heart of Ooty.,5320,4.3,"[""AC"", ""Room Service"", ""Restaurant""]",12.2854,80.3549,"213 Beach Road, Ooty",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
a1e50bde-905b-44a2-ba0e-0c848c5ea8c6,Economy Heritage Hotel New York,New York,New York,USA,budget,Comfortable hotel in the heart of New York.,1252,3.1,"[""Reception 24x7"", ""WiFi"", ""AC"", ""Hot Water"", ""TV""]",30.4352,-16.0317,"243 Main Road, New York",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
0ebc588c-293b-4464-b95d-bd1a5fb684ac,White Andaman Heritage Hotel,Andaman,Andaman,India,standard,Well-appointed property in the heart of Andaman.,5016,3.9,"[""TV"", ""Room Service"", ""AC"", ""Laundry""]",16.898,89.9726,"406 NH-48, Andaman",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
6d44a4fc-19cc-47b0-87bf-f5574a9f9208,Oberoi Ooty Residency,Ooty,Tamil Nadu,India,premium,Elegant property in the heart of Ooty.,10179,4.7,"[""Spa"", ""Restaurant"", ""Parking"", ""Gym"", ""Bar"", ""Room Service""]",21.8225,78.0706,"371 NH-48, Ooty",https://images.unsplash.com/photo-1618773928121-c32242e63f39?w=800
f4590864-df5e-44bd-a949-6e0e7e303544,The Oberoi Ooty,Ooty,Tamil Nadu,India,luxury,Luxurious resort in the heart of Ooty.,61162,4.3,"[""Kids Club"", ""Business Center"", ""Spa"", ""WiFi"", ""Butler"", ""Bar"", ""Airport Transfer"", ""Helipad"", ""Private Beach"", ""Infinity Pool"", ""Gym""]",27.6353,71.1729,"143 Station Road, Ooty",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
9bc693f0-a7c1-4b05-ad75-5f2b18e91199,Taj Jodhpur Hostel,Jodhpur,Rajasthan,India,premium,Elegant hotel in the heart of Jodhpur.,11270,3.8,"[""Parking"", ""Restaurant"", ""Room Service"", ""Gym"", ""Pool"", ""Bar"", ""WiFi""]",32.0777,86.2292,"373 Main Road, Jodhpur",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
0655340b-f05a-48c3-b09c-06a7c550eb87,Sunset Varanasi Homestay,Varanasi,Uttar Pradesh,India,standard,Well-appointed resort in the heart of Varanasi.,2011,4.8,"[""TV"", ""Room Service"", ""Parking"", ""AC"", ""Laundry"", ""WiFi""]",14.1703,70.9043,"112 Temple Street, Varanasi",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
7c0def60-61a4-4ddd-b958-20a32610575e,Hilton Maldives Boutique Hotel,Maldives,South Asia,Maldives,standard,Well-appointed property in the heart of Maldives.,2749,4.2,"[""WiFi"", ""Parking"", ""AC"", ""Laundry""]",-13.9835,50.6975,"51 Station Road, Maldives",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
796899e9-f4ed-48ae-8a42-d650719b6bf4,Hyatt Goa Hotel,Goa,Goa,India,standard,Well-appointed hotel in the heart of Goa.,3357,4.4,"[""AC"", ""Room Service"", ""WiFi"", ""Restaurant"", ""TV"", ""Laundry"", ""Parking""]",8.8216,74.023,"416 Beach Road, Goa",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
0c51a625-7106-4c85-b14a-a056148e4367,Value Boutique Hotel Sydney,Sydney,New South Wales,Australia,budget,Comfortable property in the heart of Sydney.,1288,4.5,"[""WiFi"", ""AC"", ""Reception 24x7"", ""TV""]",38.6726,130.5596,"312 Station Road, Sydney",https://images.unsplash.com/photo-1551882547-ff40c63fe5fa?w=800
032e04ed-1530-4356-80c9-6da6c162d21a,Garden Jodhpur Lake Resort,Jodhpur,Rajasthan,India,standard,Well-appointed hotel in the heart of Jodhpur.,2721,4.8,"[""TV"", ""Restaurant"", ""Laundry""]",33.4173,87.6735,"93 Beach Road, Jodhpur",https://images.unsplash.com/photo-1520250497591-112f2f40a3f4?w=800
e2526001-6391-4407-8597-629a7788d635,Lakeview Dubai Palace,Dubai,Dubai,UAE,standard,Well-appointed resort in the heart of Dubai.,2234,5.0,"[""Room Service"", ""AC"", ""Laundry"", ""Parking"", ""WiFi"", ""TV"", ""Restaurant""]",51.7413,-25.5487,"48 Beach Road, Dubai",https://images.unsplash.com/photo-1445019980597-93fa8acb246c?w=800
ddc44628-eea9-4590-9a45-526b89d05763,Grand Jaipur Jungle Lodge,Jaipur,Rajasthan,India,standard,Well-appointed hotel in the heart of Jaipur.,3639,4.5,"[""TV"", ""Room Service"", ""Parking"", ""Laundry""]",35.2485,83.6363,"332 Main Road, Jaipur",https://images.unsplash.com/photo-1571003123894-1f0594d2b5d9?w=800
e268fa96-6100-4d82-9f77-3b9916874427,Star Ooty Hotel,Ooty,Tamil Nadu,India,standard,Well-appointed hotel in the heart of Ooty.,4631,4.0,"[""Restaurant"", ""WiFi"", ""Room Service"", ""Parking"", ""Laundry""]",21.1754,74.3304,"237 Main Road, Ooty",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
2e16d913-6316-4757-973b-06b71f41eb55,Value Heritage Hotel New York,New York,New York,USA,budget,Comfortable resort in the heart of New York.,1829,3.4,"[""WiFi"", ""TV"", ""AC"", ""Hot Water""]",18.8652,142.349,"213 NH-48, New York",https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?w=800
2a9850dc-f877-47b8-9ed0-72571d6de242,Economy Eco Resort Jaisalmer,Jaisalmer,Rajasthan,India,budget,Comfortable hotel in the heart of Jaisalmer.,636,3.5,"[""AC"", ""TV"", ""Hot Water""]",24.3261,84.5969,"97 Temple Street, Jaisalmer",https://images.unsplash.com/photo-1582719508461-905c673771fd?w=800
55101d84-9a5a-4dd3-99d6-89a1572939ca,Mountain Ahmedabad Inn,Ahmedabad,Gujarat,India,premium,Elegant hotel in the heart of Ahmedabad.,14170,3.6,"[""Restaurant"", ""Room Service"", ""Parking"", ""Bar"", ""Conference Hall""]",14.9426,89.1059,"40 Station Road, Ahmedabad",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
40f0cbf1-6af7-46a8-9e60-2416a090a418,Comfort Beach Resort Kuala Lumpur,Kuala Lumpur,KL,Malaysia,budget,Comfortable resort in the heart of Kuala Lumpur.,1021,3.1,"[""Hot Water"", ""WiFi"", ""Reception 24x7"", ""AC""]",45.7108,-65.942,"494 Main Road, Kuala Lumpur",https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800
