id,place_name,city,state,country,category,description,estimated_cost,crowd_level,best_time_to_visit,traveler_type,latitude,longitude,image_url
7c2e2684-d75c-4be1-9d0a-8d88c3690f16,The Little Cafe in Bandipur,Bandipur,Nepal,Japan,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",400,medium,Post-Monsoon,family,-15.5453,5.3105,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
805141e8-44f8-4279-95ad-53437c4a23c5,Misty Falls of Delphi,Delphi,Greece,Portugal,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",150,medium,Sunrise,"solo,backpacker",-20.6518,-32.2065,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
25ae8ac5-c485-4c18-8c35-6927c0b7227a,Misty Falls of Positano,Positano,Italy,Jordan,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",750,low,Nov–Feb,"family,friends,backpacker",62.3965,80.4182,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
97cf109e-6d61-43a9-8f9c-89886f1c76cc,Offbeat Kayaking in Gokarna,Gokarna,Karnataka,India,adventure,A hidden adventure spot offering thrills without the tourist rush.,100,medium,Post-Monsoon,"friends,family,solo",32.1924,71.8095,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
963d9cf9-fbb9-47d2-9008-d4105196d5ca,Secret Garden Cafe near Sigiriya,Sigiriya,Sri Lanka,Australia,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",0,medium,Monsoon,couple,-44.7611,-104.1921,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
ab11fad3-b0c0-4e83-a7ab-39ce563c8b1c,Manali Sunrise Point,Manali,Himachal Pradesh,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,50,low,Monsoon,"backpacker,friends,family",18.5634,84.7944,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
d398c29a-b2dc-42dc-9185-05cd9fca0e08,Secret Vista of Pai,Pai,Thailand,Italy,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,150,medium,Early Morning,"couple,solo",37.7063,21.1765,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
2cf4d252-5c47-4f11-9305-43b98f107883,The Forgotten Lookout in Nashik,Nashik,Maharashtra,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,750,low,Sunrise,"couple,family",27.823,79.1198,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
2633831e-156d-4d25-9937-581444370926,Misty Falls of Leh,Leh,Ladakh,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",100,medium,Oct–Mar,"friends,backpacker",29.3164,71.6568,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
47d16d9c-8a81-4446-b385-94dc3607e6bb,Ancient Ruins near Shillong,Shillong,Meghalaya,India,historical,A forgotten historical site with rich stories and minimal crowds.,150,low,Oct–Mar,"friends,couple,solo",29.9446,89.8305,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
1ddbe323-d154-441d-870f-19a9d4101026,Offbeat Trek to Jodhpur,Jodhpur,Rajasthan,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,1500,medium,Early Morning,"friends,backpacker,family",32.9176,89.4003,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
7469280c-917c-4698-8045-74277131fbd2,The Lost Lake near Pune,Pune,Maharashtra,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",150,low,Sunset,family,13.8018,93.9654,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
bd6ab167-785a-4c5e-99ec-ed697ce14e6b,The Lost Stepwell of Plovdiv,Plovdiv,Bulgaria,Greece,historical,A forgotten historical site with rich stories and minimal crowds.,400,medium,Sunrise,"friends,backpacker,solo",60.9102,142.1189,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
5783662b-8b88-443d-9e54-fe6a5a228ecf,Kotor Ridge Trail,Kotor,Montenegro,Spain,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,150,medium,Sunset,"solo,friends",39.7511,-120.9462,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
aa6fbead-598d-48d2-820a-fe619728ecfc,Secret Vista of Pokhara,Pokhara,Nepal,Portugal,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,2000,medium,Oct–Mar,couple,35.7609,-48.0349,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
8d25caf7-fae0-411d-9c47-511fda710e69,The Little Cafe in Kasol,Kasol,Himachal Pradesh,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",400,low,Early Morning,couple,30.1474,86.8717,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
7c67a746-9dc1-44ec-8dc2-78cd96121a5e,Enchanted Forest of Jodhpur,Jodhpur,Rajasthan,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",50,low,Monsoon,"backpacker,family",25.6265,76.0679,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
3cd4abd7-02c8-4a7c-8739-d94a6929c4fa,Secret Zip Line near Matera,Matera,Italy,Vietnam,adventure,A hidden adventure spot offering thrills without the tourist rush.,500,low,Monsoon,"family,solo",46.6353,-36.2948,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
d7198cab-dbfe-4279-a7fd-698068e2862f,The Lost Stepwell of Varkala,Varkala,Kerala,India,historical,A forgotten historical site with rich stories and minimal crowds.,500,medium,Sunrise,backpacker,32.4456,90.0257,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
2b7c55aa-aaa1-46a5-9469-e7a765a5131f,Pai Valley Trek,Pai,Thailand,Australia,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,100,medium,Early Morning,"solo,friends,backpacker",-30.2256,84.2065,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
d4c33582-870c-4eef-a107-cc5bd3a05e81,The Wild Camp at Chiang Rai,Chiang Rai,Thailand,Morocco,adventure,A hidden adventure spot offering thrills without the tourist rush.,100,low,Jul–Sep,"friends,backpacker",50.2257,120.7196,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
5350e6cd-6ca7-4d12-a986-4197178f3376,Secret Zip Line near Matera,Matera,Italy,Nepal,adventure,A hidden adventure spot offering thrills without the tourist rush.,50,medium,Sunset,"backpacker,couple,family",62.1616,-12.5839,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
4abe7855-71a6-4208-9c84-9b5c8fa718d7,Hidden Brew of Kasol,Kasol,Himachal Pradesh,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1000,medium,Early Morning,"family,solo",23.2603,96.586,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
28745b87-660d-4264-a624-084dfdfe1680,Secret Zip Line near Zanzibar,Zanzibar,Tanzania,Greece,adventure,A hidden adventure spot offering thrills without the tourist rush.,100,medium,Post-Monsoon,friends,16.3113,-3.573,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
45a0397a-e5e3-4932-ab91-f3ced4e5914b,Nainital Hidden Falls,Nainital,Uttarakhand,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",50,low,Jul–Sep,"couple,solo,family",25.3809,72.3527,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
fae44927-9aab-4849-8aad-3e674bcbca5c,The Lost Lake near Shillong,Shillong,Meghalaya,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",300,low,Post-Monsoon,"backpacker,couple",26.9411,73.9604,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
cac25bc2-3427-40d0-8576-c6edf7e06964,Secret Summit Trail of Spiti,Spiti,Himachal Pradesh,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,0,low,Year-round,"couple,solo",21.1783,84.547,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
25704e0f-dad5-4675-803d-74875bbc24e9,Hidden Pass near Sigiriya,Sigiriya,Sri Lanka,New Zealand,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,500,medium,Post-Monsoon,backpacker,55.2816,-35.2776,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
1451d3e1-0048-46c9-98ff-83d1ca170a86,Shimla Secret Beach,Shimla,Himachal Pradesh,India,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",150,low,Early Morning,"family,couple",16.9609,96.8032,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
3556623d-3123-45b8-a426-33aa73e1cfc2,The Wild Camp at Kodaikanal,Kodaikanal,Tamil Nadu,India,adventure,A hidden adventure spot offering thrills without the tourist rush.,0,low,Post-Monsoon,couple,8.8855,91.6126,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
43f5f149-cf08-45ec-b4d6-707680bd18f8,Pune Valley Trek,Pune,Maharashtra,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,0,medium,Nov–Feb,"couple,solo",23.2947,87.8507,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
fc0661b8-fdd9-4165-8394-dfb6d9f8ce04,Hidden Valley of Tbilisi,Tbilisi,Georgia,Japan,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",50,low,Early Morning,"friends,solo",-39.3707,42.8935,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
09342688-4e68-48ed-b19f-b918463822a6,Hidden Valley of Ubud,Ubud,Bali,Sri Lanka,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",200,low,Year-round,"backpacker,couple",5.6061,-29.7472,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
910a16de-f649-407d-89e2-3921f65ccd47,Ancient Ruins near Delphi,Delphi,Greece,Italy,historical,A forgotten historical site with rich stories and minimal crowds.,0,low,Monsoon,"couple,family,backpacker",60.1303,77.9027,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
e05f1a44-f622-41e4-9dac-1a7b1d72a376,The Little Cafe in Nainital,Nainital,Uttarakhand,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",2000,low,Early Morning,"family,friends,solo",25.2897,71.2894,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
8d8b2e0b-4d22-4d35-88c0-75be4d058e25,Coorg Hidden Falls,Coorg,Karnataka,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",750,low,Jul–Sep,backpacker,25.9213,84.3412,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
8b81aa34-8cee-4c74-9f80-0eda17d48e0b,Misty Falls of Badami,Badami,Karnataka,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",1500,medium,Jul–Sep,"solo,friends,backpacker",33.1211,82.6134,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
d8fb96d7-b939-4cae-ad5d-a60421c47e8b,Gangtok Cliff Jump,Gangtok,Sikkim,India,adventure,A hidden adventure spot offering thrills without the tourist rush.,400,low,Oct–Mar,friends,16.0637,77.2494,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
a76b4cbd-65dd-4202-8d31-68c07f7319d3,Hidden Pass near Pokhara,Pokhara,Nepal,Australia,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,150,medium,Jul–Sep,"solo,backpacker,friends",-8.5173,128.1715,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
5984e8aa-b103-41bd-af14-c379e028f2e6,Secret Summit Trail of Nashik,Nashik,Maharashtra,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,500,medium,Oct–Mar,"solo,family,couple",13.791,77.9068,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
6b692c9a-59cc-47cc-993f-8f342d8a38a3,Enchanted Forest of Plovdiv,Plovdiv,Bulgaria,Thailand,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",400,low,Sunset,"solo,family",-11.2193,-64.9788,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
59fa50ae-af95-4134-8321-62203306e4b6,The Lost Stepwell of Zanzibar,Zanzibar,Tanzania,Sri Lanka,historical,A forgotten historical site with rich stories and minimal crowds.,200,low,Monsoon,"backpacker,solo",-23.4726,-32.4113,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
2960fb87-08c8-4da3-a6ac-14b51e4362f1,Hidden Viewpoint at Visakhapatnam,Visakhapatnam,Andhra Pradesh,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,750,medium,Early Morning,solo,33.3617,82.8597,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
e98691c1-929c-4c4c-85ce-0961c0da1a06,Forgotten Fort of Munnar,Munnar,Kerala,India,historical,A forgotten historical site with rich stories and minimal crowds.,1500,medium,Sunrise,"solo,family",11.1678,95.7232,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
d99158f5-1d85-4b64-8ba8-6eb565ba69da,Pune Cascade,Pune,Maharashtra,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",300,low,Year-round,friends,32.8937,78.8873,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
d94f3a37-32d4-4ece-8881-609b65a50842,Chiang Rai Cascade,Chiang Rai,Thailand,Thailand,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",0,medium,Sunrise,"solo,family,friends",35.4326,-31.0247,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
151a6683-39f9-4038-9237-3c2b63667b0d,Hidden Pass near Swakopmund,Swakopmund,Namibia,Japan,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,50,low,Sunset,solo,10.0764,141.2315,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
357f96e5-5d34-48ec-8568-ad788f78e2d6,Enchanted Forest of Matera,Matera,Italy,New Zealand,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",2000,low,Early Morning,"solo,couple",59.8176,-74.4241,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
a1132039-158b-42ea-aec6-8eb455725315,The Little Cafe in Wadi Rum,Wadi Rum,Jordan,France,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",0,low,Oct–Mar,"family,couple",-17.0551,40.0186,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
85659160-9743-4b07-8213-457c87fe91ba,Secret Vista of Pokhara,Pokhara,Nepal,Sri Lanka,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,500,low,Sunrise,"couple,solo,family",-28.9388,-33.6224,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
86508987-afd7-4dcd-ab2c-10a6c0c27b3c,Secret Garden of Kodaikanal,Kodaikanal,Tamil Nadu,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",750,medium,Jul–Sep,family,16.9348,85.418,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
d82e48ec-2582-4fe1-9b54-ba5fbd97f5c1,The Forgotten Lookout in Varanasi,Varanasi,Uttar Pradesh,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,1500,medium,Sunset,friends,24.8365,74.3367,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
fb09809c-33ca-42e2-b39e-11fa33eb08a3,Secret Garden Cafe near Bandipur,Bandipur,Nepal,Greece,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",500,medium,Early Morning,"family,backpacker,solo",33.0814,149.2783,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
172425b5-b397-426c-9005-45f4fb467413,Hidden Brew of Matera,Matera,Italy,Vietnam,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1500,medium,Jul–Sep,family,-11.4525,60.7772,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
d6cad4c8-e20a-4271-9d6e-29d6b855f551,The Secret Waterfall near Coorg,Coorg,Karnataka,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",100,low,Apr–Jun,"couple,solo",21.0097,76.1414,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
9f84c7f8-c345-4a3c-9e7c-9c317a57ed24,The Quiet Beach at Udaipur,Udaipur,Rajasthan,India,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",300,medium,Apr–Jun,"backpacker,solo,friends",17.9831,67.1611,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
7aae402e-63e0-4eac-9ade-0ed5afe80b5c,The Lost Lake near Kampot,Kampot,Cambodia,Nepal,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",500,medium,Year-round,"solo,family,friends",-0.5425,115.9032,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
f2407e26-df8e-42fb-938b-90e517ed39d7,Secret Garden of Hoi An,Hoi An,Vietnam,Morocco,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",150,medium,Jul–Sep,backpacker,-18.8553,-90.3951,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
4569a8e9-f259-48bb-997b-311a86bcfd5a,Secret Garden Cafe near Ninh Binh,Ninh Binh,Vietnam,Greece,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1000,low,Post-Monsoon,"family,friends",-19.8655,-127.3835,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
1976f485-92f4-4d75-8b94-67f0d5135724,Hidden Cove of Pai,Pai,Thailand,Greece,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",500,medium,Oct–Mar,"backpacker,solo",-24.1709,75.0577,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
136a6bfa-3043-41df-9d8b-a4924dd3d38f,Secret Garden Cafe near Jaipur,Jaipur,Rajasthan,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",400,low,Monsoon,family,17.3574,86.5465,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
f0d9e2ae-fb93-4ba2-8910-71e3e92edecd,The Little Cafe in Udaipur,Udaipur,Rajasthan,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1500,low,Year-round,couple,30.8268,90.7801,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
6d7950b2-0fc8-47dd-8205-0d524f95479a,Hidden Valley of Kasol,Kasol,Himachal Pradesh,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",200,medium,Nov–Feb,"couple,backpacker,friends",9.4157,73.3636,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
d41b8d55-229d-4283-acd7-87cfcaec49bf,The Little Cafe in Ubud,Ubud,Bali,Thailand,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",750,low,Jul–Sep,friends,43.4961,17.6288,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
b728fda0-914d-43d4-855e-bb1fc851856c,The Forgotten Lookout in Wayanad,Wayanad,Kerala,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,200,medium,Oct–Mar,"solo,family,friends",31.9125,77.5714,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
985443fb-2e50-4751-b5f7-d83b67c01720,Kotor Valley Trek,Kotor,Montenegro,Japan,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,1000,low,Jul–Sep,backpacker,-4.1997,123.8178,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
f4f03b74-17f7-47f8-9e05-a804a2d46c9f,Ronda Hidden Falls,Ronda,Spain,Indonesia,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",200,medium,Post-Monsoon,"couple,solo",50.1072,-65.0786,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
16b394c5-e0ac-4ac7-b1fc-ca32f1198ab4,Hidden Rappelling at Pune,Pune,Maharashtra,India,adventure,A hidden adventure spot offering thrills without the tourist rush.,50,medium,Early Morning,"family,backpacker",22.356,96.2469,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
d959e5ab-abaf-4c76-bdea-a1bb950bf8d7,Hidden Brew of Ronda,Ronda,Spain,Japan,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",1000,low,Sunrise,"backpacker,solo",3.264,130.2085,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
5c2eb2fd-bebc-4ac6-bdf9-5d30ae3b5496,The Lost Lake near Darjeeling,Darjeeling,West Bengal,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",1500,low,Oct–Mar,friends,10.0465,78.4709,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
c81c0fb4-40ab-439d-bdd5-c916b4f7d663,Nashik Sunrise Point,Nashik,Maharashtra,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,750,low,Year-round,"friends,family",24.7243,90.0702,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
78cd63d2-dc27-45e3-8af7-dd6e2ef2916f,The Secret Waterfall near Civita di Bagnoregio,Civita di Bagnoregio,Italy,Morocco,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",1000,low,Sunrise,family,-10.7873,-104.4467,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
e70b8912-49e1-42fd-892a-a3d988080468,Forgotten Fort of Hoi An,Hoi An,Vietnam,France,historical,A forgotten historical site with rich stories and minimal crowds.,100,low,Sunrise,"solo,backpacker,couple",-41.3784,119.9902,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
700376e6-05da-43f4-977a-e4934e221278,The Secret Waterfall near Kampot,Kampot,Cambodia,Greece,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",50,medium,Apr–Jun,"backpacker,couple",40.2132,99.8363,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
cd26fb9f-1dda-4fd2-b463-db4cf46c8542,Wayanad Valley Trek,Wayanad,Kerala,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,50,medium,Apr–Jun,"family,couple",11.924,72.4121,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
5f418450-e173-44ee-a867-87c49b2c9755,Ancient Ruins near Kasol,Kasol,Himachal Pradesh,India,historical,A forgotten historical site with rich stories and minimal crowds.,400,medium,Apr–Jun,"friends,solo",7.5476,91.3021,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
60135a28-df33-4390-b1bb-a4405ad17c41,Hallstatt Valley Trek,Hallstatt,Austria,Indonesia,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,750,low,Nov–Feb,"solo,friends",25.6065,-14.1078,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
7454022b-d2c8-4941-a545-6a7b72f6555b,Secret Zip Line near Swakopmund,Swakopmund,Namibia,Italy,adventure,A hidden adventure spot offering thrills without the tourist rush.,1500,low,Year-round,"family,couple,backpacker",51.8279,-68.9909,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
5281b729-86f0-4b76-b9da-98ee37cfa6bc,Pune Sunrise Point,Pune,Maharashtra,India,viewpoint,A hidden hilltop viewpoint offering breathtaking panoramic vistas most tourists miss.,400,low,Jul–Sep,"solo,couple,friends",11.1855,84.7786,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
2c89924d-a569-4146-b50b-81f7b95730df,Secret Summit Trail of Leh,Leh,Ladakh,India,trek,An offbeat trekking trail offering panoramic views with very few other hikers.,400,medium,Jul–Sep,backpacker,27.3439,77.4639,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
87a6dd82-a7cd-4a16-9906-25a76472b20f,The Lost Lake near Nashik,Nashik,Maharashtra,India,nature,"A pristine natural spot rarely visited — pure air, lush greenery, and tranquility.",150,medium,Sunset,"family,backpacker",16.173,82.0614,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
8d1238e9-e90c-4662-9f64-1437a6ac8462,The Lost Stepwell of Jaipur,Jaipur,Rajasthan,India,historical,A forgotten historical site with rich stories and minimal crowds.,400,medium,Oct–Mar,"friends,solo",15.1034,90.0326,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
983d0e1a-27c8-44c9-9e14-37d70509ca05,The Bohemian Cup in Cherrapunji,Cherrapunji,Meghalaya,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",300,low,Sunrise,couple,28.3629,77.9052,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
406594fc-aaa5-40ce-bb1b-71ebc982b133,The Wild Camp at Cherrapunji,Cherrapunji,Meghalaya,India,adventure,A hidden adventure spot offering thrills without the tourist rush.,400,medium,Oct–Mar,solo,19.0585,85.6651,https://images.unsplash.com/photo-1564769625905-50e93615e769?w=800
1223cd92-035f-46f2-908f-77a84e5ce68d,The Lost Stepwell of Ella,Ella,Sri Lanka,Nepal,historical,A forgotten historical site with rich stories and minimal crowds.,150,medium,Sunrise,"solo,couple",10.9946,111.3105,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
2aee6191-89f1-4363-8185-38915c5d6eae,Coorg Rooftop Cafe,Coorg,Karnataka,India,cafe,"A charming tucked-away cafe loved by locals — great coffee, food, and ambiance.",750,low,Monsoon,"couple,solo",14.839,90.6341,https://images.unsplash.com/photo-1501339847302-ac426a4a7cbb?w=800
68f65e1e-2cf1-4b6c-aa49-e89aff56c057,Hidden Cave Monastery at Gangtok,Gangtok,Sikkim,India,historical,A forgotten historical site with rich stories and minimal crowds.,200,low,Post-Monsoon,"backpacker,couple",20.4214,86.0805,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
f67484fc-0271-4676-8b91-86214660d48d,Hidden Temple in Varanasi,Varanasi,Uttar Pradesh,India,historical,A forgotten historical site with rich stories and minimal crowds.,2000,low,Apr–Jun,"friends,solo",27.9132,70.827,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
253551f0-bdee-42c5-b10f-6c40795c30f0,Jungle Waterfall near Spiti,Spiti,Himachal Pradesh,India,waterfall,"A stunning hidden waterfall tucked deep in the forest, accessible via a short trek.",1500,medium,Sunrise,"friends,couple",27.3737,92.129,https://images.unsplash.com/photo-1433086966358-54859d0ed716?w=800
12f8f75e-f2d7-43e8-9f01-50bbc96d8757,The Lost Stepwell of Civita di Bagnoregio,Civita di Bagnoregio,Italy,Thailand,historical,A forgotten historical site with rich stories and minimal crowds.,500,low,Apr–Jun,"family,couple",33.6346,-36.011,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
a81f881b-5b7b-480a-a0dc-90bb66fb82fd,Hidden Cave Monastery at Cherrapunji,Cherrapunji,Meghalaya,India,historical,A forgotten historical site with rich stories and minimal crowds.,1000,low,Monsoon,"family,solo,backpacker",11.5867,90.87,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
d77a36b6-9030-46f1-8dd1-30b2df6e6ca8,Hidden Cove of Plovdiv,Plovdiv,Bulgaria,Thailand,beach,"A secluded beach hidden from mainstream tourists — crystal waters, untouched sands, and peaceful surroundings.",1500,low,Early Morning,"friends,couple,backpacker",30.6812,52.8394,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
