id,agency_name,package_name,destination,country,duration_days,price,rating,package_type,inclusions,exclusions,description
ae6a0a11-88fb-4aa2-95ca-c5fed19396cf,Luxury Escapes,Japan Quick Getaway,Japan,Japan,4,10211,4.2,budget,"[""Cruise"", ""Ski Pass"", ""Bonfire Evening"", ""Guided Tour""]","[""Gratuities"", ""Laundry"", ""Personal Expenses"", ""Alcohol"", ""Camera Fee""]",Experience the best of Japan with this budget 4-day package. Perfect for budget travelers.
796d1e86-58ed-48a9-93e5-1bf27de5fcc4,Couple Retreats,Magical North India 8 Days,North India,India,8,21003,4.1,standard,"[""Hotel Stay"", ""Cooking Class"", ""Adventure Activities"", ""Houseboat Night"", ""Local Transport"", ""Travel Insurance"", ""Photography Session"", ""Spa Session""]","[""Personal Expenses"", ""Porterage"", ""Tips"", ""Optional Activities""]",Experience the best of North India with this standard 8-day package. Ideal for families and couples.
0edfcb6b-8dd5-4ad1-8ecb-b138269da3a9,Backpacker Hub,Golden Triangle Trip,Golden Triangle,India,5,68262,4.0,premium,"[""All Meals"", ""Cycle Rental"", ""Ayurveda Package"", ""Adventure Activities"", ""Ski Pass"", ""Cruise"", ""Camping Gear""]","[""Gratuities"", ""Porterage"", ""Personal Expenses"", ""Visa Fee"", ""Tips"", ""Camera Fee""]",Experience the best of Golden Triangle with this premium 5-day package. Premium experiences included.
479ae35c-f2f9-49a6-b37d-0b4bc5a0eedd,Hill Adventures,Spain Escape Package,Spain,Spain,7,34423,3.7,standard,"[""Spa Session"", ""Travel Insurance"", ""Adventure Activities"", ""Safari"", ""Airport Transfer"", ""Local Transport"", ""Hotel Stay""]","[""Alcohol"", ""Tips"", ""Travel Insurance""]",Experience the best of Spain with this standard 7-day package. Ideal for families and couples.
a9612a84-9da4-442c-9fcf-7b3dfab76e03,SunSea Holidays,Singapore Grand Tour,Singapore,Singapore,10,72507,4.0,premium,"[""Cooking Class"", ""Return Flights"", ""Breakfast"", ""Sightseeing"", ""Entry Tickets"", ""Spa Session""]","[""Phone Calls"", ""Visa Fee""]",Experience the best of Singapore with this premium 10-day package. Premium experiences included.
7e1a793a-e8ac-4f15-acbb-e71c561a48dd,Couple Retreats,Thailand Premium 8N/9D,Thailand,Thailand,8,68721,5.0,premium,"[""Photography Session"", ""Cooking Class"", ""Airport Transfer"", ""Sightseeing"", ""Guided Tour"", ""Bonfire Evening"", ""Cycle Rental"", ""Visa Assistance"", ""Spa Session""]","[""Travel Insurance"", ""Phone Calls"", ""Gratuities"", ""Personal Expenses"", ""Optional Activities"", ""Visa Fee""]",Experience the best of Thailand with this premium 8-day package. Premium experiences included.
3c1fcbf4-af47-4c69-ba2d-914686b87dc5,Island Hoppers,Magical Europe 20 Days,Europe,Europe,20,236337,3.9,luxury,"[""Sightseeing"", ""Guided Tour"", ""Adventure Activities"", ""Travel Insurance"", ""Bonfire Evening"", ""Houseboat Night"", ""Airport Transfer"", ""Ski Pass"", ""Snorkelling Kit"", ""Breakfast""]","[""Personal Expenses"", ""Gratuities"", ""Laundry"", ""Porterage"", ""Camera Fee"", ""Tips""]",Experience the best of Europe with this luxury 20-day package. Ultimate luxury experience.
dcb9a6b2-1fbf-4dc2-bd6b-245f9f738c7a,Kerala Dreams,Varanasi Adventure Package,Varanasi,India,5,10436,4.7,budget,"[""Snorkelling Kit"", ""Airport Transfer"", ""Guided Tour"", ""Local Transport"", ""Desert Camp"", ""Sightseeing"", ""Return Flights"", ""All Meals"", ""Safari""]","[""Personal Expenses"", ""Porterage""]",Experience the best of Varanasi with this budget 5-day package. Perfect for budget travelers.
99939c0b-c51c-4577-bff2-9e5b9038d9e2,Island Hoppers,Greece Trip,Greece,Greece,10,65415,4.3,premium,"[""Travel Insurance"", ""Airport Transfer"", ""Safari"", ""Return Flights""]","[""Visa Fee"", ""Porterage"", ""Extra Meals""]",Experience the best of Greece with this premium 10-day package. Premium experiences included.
8f180399-54e2-4910-8a63-010d5a1787d3,Luxury Escapes,Varanasi Quick Getaway,Varanasi,India,6,15300,4.5,standard,"[""Adventure Activities"", ""Bonfire Evening"", ""Breakfast"", ""Cooking Class"", ""All Meals"", ""Ayurveda Package"", ""Entry Tickets""]","[""Tips"", ""Alcohol"", ""Mineral Water""]",Experience the best of Varanasi with this standard 6-day package. Ideal for families and couples.
f9376db7-ec66-4f30-8e8c-a05b0b8f6f96,Budget Bees,Jaipur Grand Tour,Jaipur,India,8,62649,4.2,premium,"[""Return Flights"", ""Guided Tour"", ""Cycle Rental"", ""Local Transport""]","[""Extra Meals"", ""Visa Fee"", ""Optional Activities"", ""Alcohol""]",Experience the best of Jaipur with this premium 8-day package. Premium experiences included.
dbb6b456-a474-45bc-9dc1-fde149fcc2d6,Adventure Awaits,Bhutan Trip,Bhutan,Bhutan,9,38280,4.0,premium,"[""Entry Tickets"", ""Ski Pass"", ""Adventure Activities"", ""Hotel Stay""]","[""Personal Expenses"", ""Optional Activities"", ""Porterage"", ""Gratuities"", ""Alcohol""]",Experience the best of Bhutan with this premium 9-day package. Premium experiences included.
b8dbb118-39bc-4bff-93d7-39e73ccf6fcd,Luxury Escapes,Canada Explorer 8N/9D,Canada,Canada,8,31698,3.7,standard,"[""Local Transport"", ""Guided Tour"", ""Cruise"", ""Houseboat Night"", ""Visa Assistance"", ""Photography Session"", ""Safari"", ""Cooking Class""]","[""Optional Activities"", ""Porterage"", ""Gratuities"", ""Mineral Water""]",Experience the best of Canada with this standard 8-day package. Ideal for families and couples.
828f132b-82a6-46cd-81cb-c58091116736,Luxury Escapes,Kashmir Trip,Kashmir,India,4,9886,4.6,budget,"[""Return Flights"", ""Entry Tickets"", ""Safari"", ""Cruise"", ""Hotel Stay"", ""All Meals"", ""Adventure Activities"", ""Camping Gear"", ""Cultural Show""]","[""Porterage"", ""Tips"", ""Laundry"", ""Visa Fee""]",Experience the best of Kashmir with this budget 4-day package. Perfect for budget travelers.
dbddeaf0-7828-4174-8698-09582e4dc9b3,Adventure Awaits,Singapore Family Package,Singapore,Singapore,4,12998,4.6,standard,"[""Visa Assistance"", ""Entry Tickets"", ""Return Flights"", ""Local Transport"", ""Cycle Rental"", ""Cooking Class"", ""Airport Transfer"", ""Spa Session""]","[""Visa Fee"", ""Travel Insurance"", ""Mineral Water"", ""Personal Expenses""]",Experience the best of Singapore with this standard 4-day package. Ideal for families and couples.
974b8077-0d89-471d-8710-3436a4be8235,Budget Bees,Thailand Trip,Thailand,Thailand,12,63882,4.7,premium,"[""Houseboat Night"", ""Ayurveda Package"", ""Safari"", ""Camping Gear"", ""Sightseeing"", ""All Meals""]","[""Tips"", ""Travel Insurance"", ""Alcohol"", ""Extra Meals""]",Experience the best of Thailand with this premium 12-day package. Premium experiences included.
9ef1c9af-c06d-4475-99f2-3974ba7954c9,Foodie Tours,Andaman Trip,Andaman,India,5,8510,4.2,budget,"[""Return Flights"", ""Hotel Stay"", ""Bonfire Evening"", ""Desert Camp"", ""Ski Pass"", ""All Meals"", ""Visa Assistance"", ""Entry Tickets"", ""Cooking Class""]","[""Porterage"", ""Personal Expenses""]",Experience the best of Andaman with this budget 5-day package. Perfect for budget travelers.
82e50e99-0bc0-4116-8f62-7eedd9080edf,Island Hoppers,5 Days in Australia,Australia,Australia,5,9645,3.9,budget,"[""Airport Transfer"", ""Travel Insurance"", ""All Meals"", ""Cultural Show"", ""Adventure Activities"", ""Ayurveda Package"", ""Return Flights""]","[""Porterage"", ""Travel Insurance"", ""Phone Calls"", ""Personal Expenses""]",Experience the best of Australia with this budget 5-day package. Perfect for budget travelers.
8ba4093f-0f0f-4e0d-b2f0-349af7a31338,Budget Bees,Magical Spain 4 Days,Spain,Spain,4,6244,4.6,budget,"[""Ayurveda Package"", ""Cycle Rental"", ""Adventure Activities"", ""Entry Tickets"", ""Local Transport"", ""Sightseeing"", ""Cultural Show"", ""Cooking Class""]","[""Gratuities"", ""Optional Activities"", ""Visa Fee"", ""Travel Insurance""]",Experience the best of Spain with this budget 4-day package. Perfect for budget travelers.
24642331-6566-4d31-be02-5b01aced767f,India Explorer,Rajasthan Honeymoon Special,Rajasthan,India,14,197057,3.9,luxury,"[""Sightseeing"", ""Local Transport"", ""Camping Gear"", ""Return Flights"", ""Photography Session"", ""Entry Tickets"", ""Visa Assistance"", ""All Meals"", ""Adventure Activities"", ""Breakfast""]","[""Porterage"", ""Alcohol"", ""Mineral Water""]",Experience the best of Rajasthan with this luxury 14-day package. Ultimate luxury experience.
21d7ce3c-4ca3-43cf-b962-079a3c27f9d3,Backpacker Hub,Discover Peru 17N,Peru,Peru,17,171659,4.1,luxury,"[""Local Transport"", ""Houseboat Night"", ""Airport Transfer"", ""Cooking Class"", ""Safari"", ""Breakfast"", ""Cycle Rental"", ""Bonfire Evening"", ""Photography Session"", ""Snorkelling Kit""]","[""Travel Insurance"", ""Visa Fee"", ""Gratuities"", ""Personal Expenses""]",Experience the best of Peru with this luxury 17-day package. Ultimate luxury experience.
9c9bbdaf-e423-4b31-b6f7-18d624de804a,Luxury Escapes,USA Adventure Package,USA,USA,5,8673,4.4,budget,"[""Sightseeing"", ""Ayurveda Package"", ""Cooking Class"", ""Hotel Stay"", ""Cruise"", ""Return Flights"", ""Bonfire Evening"", ""Guided Tour""]","[""Personal Expenses"", ""Camera Fee"", ""Tips"", ""Alcohol"", ""Porterage""]",Experience the best of USA with this budget 5-day package. Perfect for budget travelers.
d1ccd629-2648-443f-b168-2271ec67f7ed,Foodie Tours,Peru Trip,Peru,Peru,12,45303,3.8,premium,"[""Bonfire Evening"", ""Cruise"", ""Airport Transfer"", ""Camping Gear"", ""Cooking Class"", ""Sightseeing""]","[""Phone Calls"", ""Mineral Water"", ""Porterage"", ""Camera Fee"", ""Personal Expenses""]",Experience the best of Peru with this premium 12-day package. Premium experiences included.
06a77d2e-34eb-40a6-a97b-1a9eadd4000c,Nomad Travels,Brazil Family Package,Brazil,Brazil,6,19271,3.6,standard,"[""Return Flights"", ""Spa Session"", ""Travel Insurance"", ""Breakfast"", ""Photography Session"", ""Local Transport"", ""Houseboat Night"", ""Airport Transfer""]","[""Laundry"", ""Alcohol"", ""Optional Activities"", ""Mineral Water"", ""Personal Expenses"", ""Camera Fee""]",Experience the best of Brazil with this standard 6-day package. Ideal for families and couples.
69e74d0c-178b-4b58-98ba-759860357641,Cultural Trails,Discover Italy 6N,Italy,Italy,6,20816,4.1,standard,"[""Camping Gear"", ""Desert Camp"", ""Cooking Class"", ""Bonfire Evening""]","[""Tips"", ""Laundry"", ""Phone Calls"", ""Camera Fee"", ""Alcohol"", ""Extra Meals""]",Experience the best of Italy with this standard 6-day package. Ideal for families and couples.
5f47dcf0-4a58-4000-8330-6003dfe0611a,Family Fun Tours,Kerala Family Package,Kerala,India,4,22692,4.4,standard,"[""Houseboat Night"", ""Travel Insurance"", ""Ski Pass"", ""Safari"", ""Guided Tour"", ""Visa Assistance"", ""Cycle Rental"", ""Airport Transfer""]","[""Travel Insurance"", ""Visa Fee"", ""Laundry"", ""Gratuities""]",Experience the best of Kerala with this standard 4-day package. Ideal for families and couples.
947a0c03-2654-4adc-aaf6-3845ffbb7c6b,Island Hoppers,5 Days in Varanasi,Varanasi,India,5,30708,4.4,standard,"[""Local Transport"", ""Return Flights"", ""Visa Assistance"", ""Safari"", ""Sightseeing"", ""Adventure Activities"", ""Photography Session"", ""Camping Gear"", ""Ski Pass"", ""Desert Camp""]","[""Mineral Water"", ""Personal Expenses"", ""Porterage"", ""Alcohol""]",Experience the best of Varanasi with this standard 5-day package. Ideal for families and couples.
6c37083b-8dca-4db2-8172-9a529edcc521,Coastal Cruises,Sikkim Quick Getaway,Sikkim,India,4,17987,3.9,standard,"[""Visa Assistance"", ""All Meals"", ""Ayurveda Package"", ""Ski Pass"", ""Photography Session"", ""Hotel Stay"", ""Houseboat Night"", ""Bonfire Evening"", ""Return Flights"", ""Snorkelling Kit""]","[""Personal Expenses"", ""Extra Meals""]",Experience the best of Sikkim with this standard 4-day package. Ideal for families and couples.
1a20cec0-93b2-4351-bdbf-d8cc00a9104c,City Breaks,7 Days in Thailand,Thailand,Thailand,7,17076,3.7,standard,"[""Hotel Stay"", ""Breakfast"", ""Local Transport"", ""Entry Tickets""]","[""Laundry"", ""Travel Insurance"", ""Alcohol"", ""Mineral Water"", ""Personal Expenses"", ""Porterage""]",Experience the best of Thailand with this standard 7-day package. Ideal for families and couples.
1ed3c8fa-58ba-4842-bfdd-851987b55df9,SunSea Holidays,Magical Coorg 4 Days,Coorg,India,4,11248,4.9,budget,"[""Ayurveda Package"", ""Visa Assistance"", ""Houseboat Night"", ""Breakfast"", ""Ski Pass"", ""Adventure Activities"", ""Local Transport"", ""Snorkelling Kit"", ""Cooking Class""]","[""Optional Activities"", ""Travel Insurance"", ""Gratuities"", ""Camera Fee""]",Experience the best of Coorg with this budget 4-day package. Perfect for budget travelers.
19afd042-b877-4865-8bac-de6b0b91e506,Family Fun Tours,Magical East India 15 Days,East India,India,15,297147,4.4,luxury,"[""Snorkelling Kit"", ""Travel Insurance"", ""Entry Tickets"", ""Airport Transfer"", ""Bonfire Evening""]","[""Travel Insurance"", ""Laundry"", ""Mineral Water"", ""Phone Calls""]",Experience the best of East India with this luxury 15-day package. Ultimate luxury experience.
0616e7ea-3af8-427a-ac3f-ee245bd26c7e,Family Fun Tours,New Zealand Trip,New Zealand,New Zealand,11,68336,3.5,premium,"[""Cultural Show"", ""Safari"", ""Desert Camp"", ""Guided Tour"", ""Cooking Class"", ""All Meals"", ""Visa Assistance"", ""Local Transport""]","[""Visa Fee"", ""Mineral Water""]",Experience the best of New Zealand with this premium 11-day package. Premium experiences included.
bfe2a2b9-d0de-4796-95af-a2c7b817b59f,Mountain Magic,Magical Delhi 5 Days,Delhi,India,5,34434,4.1,standard,"[""Local Transport"", ""Camping Gear"", ""Guided Tour"", ""Snorkelling Kit"", ""Sightseeing"", ""Entry Tickets""]","[""Camera Fee"", ""Gratuities""]",Experience the best of Delhi with this standard 5-day package. Ideal for families and couples.
039439af-2f80-46d8-8aab-5c760dcec2ba,Beach Bliss Tours,New Zealand Premium 12N/13D,New Zealand,New Zealand,12,53956,4.6,premium,"[""All Meals"", ""Hotel Stay"", ""Cooking Class"", ""Return Flights"", ""Ayurveda Package"", ""Spa Session"", ""Adventure Activities"", ""Cultural Show"", ""Cycle Rental""]","[""Travel Insurance"", ""Gratuities"", ""Visa Fee""]",Experience the best of New Zealand with this premium 12-day package. Premium experiences included.
c6d7bdab-e0f3-4739-8550-b41cc8174d1d,Royal Rajasthan Tours,Discover East India 3N,East India,India,3,7678,3.9,budget,"[""Entry Tickets"", ""Airport Transfer"", ""Sightseeing"", ""Ski Pass"", ""Safari"", ""Camping Gear"", ""Hotel Stay"", ""Visa Assistance"", ""Adventure Activities"", ""Ayurveda Package""]","[""Porterage"", ""Gratuities"", ""Visa Fee""]",Experience the best of East India with this budget 3-day package. Perfect for budget travelers.
2deba088-de89-45d7-9cd4-b07ceaf78800,Luxury Escapes,Magical Spain 20 Days,Spain,Spain,20,188937,3.6,luxury,"[""Sightseeing"", ""Safari"", ""Cultural Show"", ""Snorkelling Kit"", ""Adventure Activities"", ""Hotel Stay"", ""Cycle Rental"", ""Visa Assistance"", ""Return Flights""]","[""Travel Insurance"", ""Gratuities"", ""Extra Meals""]",Experience the best of Spain with this luxury 20-day package. Ultimate luxury experience.
488d01a1-3a14-4338-8dca-5e6ec79f5a8c,Globe Trotter,6 Days in Thailand,Thailand,Thailand,6,34577,3.6,standard,"[""Local Transport"", ""Travel Insurance"", ""Camping Gear"", ""Safari"", ""Hotel Stay"", ""Entry Tickets"", ""Photography Session"", ""Return Flights"", ""Cycle Rental""]","[""Tips"", ""Extra Meals"", ""Gratuities"", ""Laundry"", ""Personal Expenses"", ""Optional Activities""]",Experience the best of Thailand with this standard 6-day package. Ideal for families and couples.
ed11a12c-b0e6-4430-98fe-847e0e203b3c,Family Fun Tours,USA Adventure Package,USA,USA,2,9196,4.4,budget,"[""Breakfast"", ""Safari"", ""Travel Insurance"", ""Camping Gear"", ""Cycle Rental"", ""Photography Session"", ""Entry Tickets"", ""Cooking Class""]","[""Mineral Water"", ""Alcohol""]",Experience the best of USA with this budget 2-day package. Perfect for budget travelers.
e41f1b9e-14bf-44b0-a666-0afade0dc85c,Kerala Dreams,Discover Andaman 13N,Andaman,India,13,197832,4.4,luxury,"[""Cycle Rental"", ""Travel Insurance"", ""Ski Pass"", ""Visa Assistance"", ""Airport Transfer"", ""Safari""]","[""Mineral Water"", ""Personal Expenses"", ""Visa Fee"", ""Laundry"", ""Phone Calls"", ""Porterage""]",Experience the best of Andaman with this luxury 13-day package. Ultimate luxury experience.
aca17013-8c26-4f9d-99ed-bdc3b990f203,Family Fun Tours,Bali Premium 12N/13D,Bali,Indonesia,12,62459,4.1,premium,"[""Adventure Activities"", ""Return Flights"", ""Ski Pass"", ""Ayurveda Package"", ""Breakfast""]","[""Laundry"", ""Personal Expenses"", ""Alcohol"", ""Gratuities"", ""Camera Fee"", ""Phone Calls""]",Experience the best of Bali with this premium 12-day package. Premium experiences included.
b0f9be55-a38c-4c79-b673-2e715fb6afe3,India Explorer,Discover Northeast India 9N,Northeast India,India,9,75863,4.8,premium,"[""Bonfire Evening"", ""Snorkelling Kit"", ""Sightseeing"", ""Spa Session"", ""Entry Tickets"", ""Ayurveda Package"", ""Houseboat Night"", ""Cultural Show"", ""Return Flights"", ""Local Transport""]","[""Optional Activities"", ""Travel Insurance"", ""Alcohol"", ""Personal Expenses"", ""Visa Fee""]",Experience the best of Northeast India with this premium 9-day package. Premium experiences included.
15afbdb3-9e77-43c1-97d9-d0963a4500a6,Heritage Journeys,Discover Sikkim 11N,Sikkim,India,11,37660,4.0,premium,"[""Travel Insurance"", ""Safari"", ""Hotel Stay"", ""Adventure Activities"", ""Sightseeing"", ""Visa Assistance"", ""Breakfast""]","[""Gratuities"", ""Alcohol"", ""Laundry"", ""Travel Insurance"", ""Phone Calls""]",Experience the best of Sikkim with this premium 11-day package. Premium experiences included.
ca8cc919-894b-4ae1-96aa-4a23130c6a14,Royal Rajasthan Tours,Magical Kerala 12 Days,Kerala,India,12,199286,3.8,luxury,"[""Desert Camp"", ""Hotel Stay"", ""Travel Insurance"", ""Airport Transfer"", ""Photography Session"", ""Snorkelling Kit"", ""Adventure Activities"", ""Cultural Show"", ""Bonfire Evening""]","[""Personal Expenses"", ""Tips"", ""Alcohol"", ""Phone Calls"", ""Porterage""]",Experience the best of Kerala with this luxury 12-day package. Ultimate luxury experience.
a09af836-b889-4aa1-8eee-a9f3a2136dcb,Temple Trails,Nepal Premium 5N/6D,Nepal,Nepal,5,56778,3.5,premium,"[""Camping Gear"", ""Spa Session"", ""Hotel Stay"", ""Return Flights""]","[""Tips"", ""Gratuities"", ""Mineral Water"", ""Phone Calls""]",Experience the best of Nepal with this premium 5-day package. Premium experiences included.
545710c7-87b8-47f3-ba31-896b26bb4155,Royal Rajasthan Tours,Coorg Grand Tour,Coorg,India,8,64224,4.6,premium,"[""Return Flights"", ""Cycle Rental"", ""Airport Transfer"", ""Houseboat Night"", ""Cooking Class""]","[""Tips"", ""Optional Activities"", ""Gratuities"", ""Travel Insurance"", ""Personal Expenses"", ""Mineral Water""]",Experience the best of Coorg with this premium 8-day package. Premium experiences included.
038ee08e-690b-4df7-b29a-1170c995c1bb,Couple Retreats,Turkey Quick Getaway,Turkey,Turkey,6,19032,4.4,standard,"[""Visa Assistance"", ""Ayurveda Package"", ""Entry Tickets"", ""Cultural Show"", ""All Meals"", ""Camping Gear"", ""Breakfast"", ""Airport Transfer""]","[""Laundry"", ""Porterage"", ""Visa Fee"", ""Tips"", ""Camera Fee"", ""Phone Calls""]",Experience the best of Turkey with this standard 6-day package. Ideal for families and couples.
248256b4-9e30-4879-aa1d-307397374aa3,Luxury Escapes,Kashmir Quick Getaway,Kashmir,India,3,5243,4.8,budget,"[""Guided Tour"", ""Ayurveda Package"", ""Breakfast"", ""Photography Session"", ""Travel Insurance"", ""Return Flights"", ""Airport Transfer"", ""Cycle Rental"", ""Snorkelling Kit"", ""Desert Camp""]","[""Laundry"", ""Mineral Water""]",Experience the best of Kashmir with this budget 3-day package. Perfect for budget travelers.
10815345-11ce-47e2-b3dd-17b479c68cb6,Temple Trails,Agra Luxury 15N/16D,Agra,India,15,203435,3.9,luxury,"[""Return Flights"", ""Houseboat Night"", ""Ayurveda Package"", ""Cycle Rental"", ""Sightseeing""]","[""Visa Fee"", ""Optional Activities"", ""Alcohol"", ""Tips""]",Experience the best of Agra with this luxury 15-day package. Ultimate luxury experience.
cc947ec4-6844-427c-9a40-7a978ea0494f,Beach Bliss Tours,Discover Meghalaya 5N,Meghalaya,India,5,19855,3.9,standard,"[""Adventure Activities"", ""Snorkelling Kit"", ""Hotel Stay"", ""Cooking Class"", ""All Meals"", ""Desert Camp"", ""Local Transport""]","[""Gratuities"", ""Extra Meals"", ""Alcohol""]",Experience the best of Meghalaya with this standard 5-day package. Ideal for families and couples.
838dbe5d-68e1-4659-b651-eb72f3433816,Luxury Escapes,Uttarakhand Escape Package,Uttarakhand,India,8,67925,4.6,premium,"[""Breakfast"", ""Travel Insurance"", ""Ayurveda Package"", ""Local Transport""]","[""Visa Fee"", ""Extra Meals"", ""Travel Insurance"", ""Laundry"", ""Personal Expenses""]",Experience the best of Uttarakhand with this premium 8-day package. Premium experiences included.
c7aeb4f1-89eb-4e6e-bfdc-a5c8a854e07c,Snow Peaks Travel,Magical Bhutan 6 Days,Bhutan,Bhutan,6,16383,4.4,standard,"[""All Meals"", ""Ayurveda Package"", ""Airport Transfer"", ""Houseboat Night"", ""Camping Gear""]","[""Travel Insurance"", ""Visa Fee"", ""Gratuities"", ""Tips""]",Experience the best of Bhutan with this standard 6-day package. Ideal for families and couples.
25cf15b6-65d1-42ff-9b2c-61f22618d69c,Bali Escapes,3 Days in Bali,Bali,Indonesia,3,7197,4.8,budget,"[""Airport Transfer"", ""Guided Tour"", ""Adventure Activities"", ""Hotel Stay"", ""Houseboat Night"", ""Local Transport""]","[""Mineral Water"", ""Porterage"", ""Camera Fee"", ""Alcohol""]",Experience the best of Bali with this budget 3-day package. Perfect for budget travelers.
3ddf8a82-e013-46c4-8323-0587a042f1d2,Hill Adventures,11 Days in Turkey,Turkey,Turkey,11,54018,3.9,premium,"[""Photography Session"", ""Cycle Rental"", ""Spa Session"", ""Snorkelling Kit""]","[""Visa Fee"", ""Mineral Water""]",Experience the best of Turkey with this premium 11-day package. Premium experiences included.
44a8fa90-e4b1-4525-83d8-5b5a1aec357e,Family Fun Tours,Discover Brazil 7N,Brazil,Brazil,7,23877,4.0,standard,"[""Snorkelling Kit"", ""Photography Session"", ""Adventure Activities"", ""Camping Gear"", ""Desert Camp"", ""Ski Pass"", ""Visa Assistance""]","[""Camera Fee"", ""Alcohol"", ""Visa Fee""]",Experience the best of Brazil with this standard 7-day package. Ideal for families and couples.
6bbef780-c90e-44a5-9334-b3360ddfb3cc,Mountain Magic,Spain Quick Getaway,Spain,Spain,4,13612,3.7,standard,"[""Snorkelling Kit"", ""Photography Session"", ""Adventure Activities"", ""Visa Assistance"", ""Breakfast""]","[""Porterage"", ""Extra Meals"", ""Optional Activities"", ""Mineral Water"", ""Camera Fee"", ""Gratuities""]",Experience the best of Spain with this standard 4-day package. Ideal for families and couples.
4b864ac2-edea-4a32-883a-cf1054ac0e83,Wildlife Wonders,Magical Delhi 5 Days,Delhi,India,5,20374,4.6,standard,"[""Bonfire Evening"", ""Cooking Class"", ""Snorkelling Kit"", ""Adventure Activities"", ""All Meals"", ""Travel Insurance""]","[""Tips"", ""Porterage"", ""Optional Activities""]",Experience the best of Delhi with this standard 5-day package. Ideal for families and couples.
c7d1f9ce-ca72-43ed-aa89-9a8c1ee2e84b,India Explorer,Discover Nepal 20N,Nepal,Nepal,20,193379,4.0,luxury,"[""Bonfire Evening"", ""Snorkelling Kit"", ""Visa Assistance"", ""Desert Camp"", ""Return Flights"", ""Travel Insurance""]","[""Optional Activities"", ""Mineral Water"", ""Camera Fee"", ""Gratuities"", ""Porterage"", ""Personal Expenses""]",Experience the best of Nepal with this luxury 20-day package. Ultimate luxury experience.
9ff7cfe5-8964-4f40-90f7-405b051796e8,Kerala Dreams,Australia Family Package,Australia,Australia,8,16639,5.0,standard,"[""Cruise"", ""Sightseeing"", ""Travel Insurance"", ""Cooking Class""]","[""Extra Meals"", ""Personal Expenses"", ""Gratuities""]",Experience the best of Australia with this standard 8-day package. Ideal for families and couples.
7afbad2a-591d-4cd7-bc6f-673a11af0409,Hill Adventures,Discover Ladakh 4N,Ladakh,India,4,5460,4.5,budget,"[""Safari"", ""Photography Session"", ""Cycle Rental"", ""Snorkelling Kit"", ""Cooking Class"", ""Airport Transfer"", ""Breakfast"", ""Visa Assistance"", ""Spa Session"", ""Travel Insurance""]","[""Visa Fee"", ""Phone Calls"", ""Alcohol"", ""Mineral Water"", ""Camera Fee"", ""Gratuities""]",Experience the best of Ladakh with this budget 4-day package. Perfect for budget travelers.
65d5479c-557a-46f0-a53b-db4281f91716,Coastal Cruises,6 Days in Himachal Pradesh,Himachal Pradesh,India,6,22113,3.8,standard,"[""Ski Pass"", ""Cultural Show"", ""Cruise"", ""Sightseeing"", ""Local Transport"", ""Entry Tickets""]","[""Alcohol"", ""Travel Insurance"", ""Extra Meals""]",Experience the best of Himachal Pradesh with this standard 6-day package. Ideal for families and couples.
9e8f36df-1e2a-42bd-8cad-a188ff3db9fc,Heritage Journeys,Discover Spain 7N,Spain,Spain,7,59845,3.6,premium,"[""All Meals"", ""Safari"", ""Entry Tickets"", ""Travel Insurance"", ""Return Flights"", ""Hotel Stay"", ""Houseboat Night"", ""Cruise""]","[""Gratuities"", ""Optional Activities"", ""Personal Expenses"", ""Alcohol"", ""Laundry""]",Experience the best of Spain with this premium 7-day package. Premium experiences included.
a9cf0924-5e99-49d1-9835-e58559078505,Mountain Magic,Magical Greece 12 Days,Greece,Greece,12,190173,4.0,luxury,"[""Spa Session"", ""Photography Session"", ""All Meals"", ""Cultural Show"", ""Entry Tickets""]","[""Camera Fee"", ""Optional Activities"", ""Travel Insurance""]",Experience the best of Greece with this luxury 12-day package. Ultimate luxury experience.
3f6a3cc2-af2b-47e3-913c-2f2a431777c2,Bali Escapes,Discover Uttarakhand 8N,Uttarakhand,India,8,48586,4.7,premium,"[""Photography Session"", ""Ayurveda Package"", ""Cooking Class"", ""Breakfast"", ""Cultural Show"", ""Sightseeing"", ""Hotel Stay"", ""Entry Tickets"", ""Houseboat Night""]","[""Camera Fee"", ""Gratuities"", ""Phone Calls"", ""Travel Insurance"", ""Visa Fee""]",Experience the best of Uttarakhand with this premium 8-day package. Premium experiences included.
06833bd9-4b38-4e4d-af3b-75239f468ed4,Luxury Escapes,Agra Quick Getaway,Agra,India,7,17701,4.2,standard,"[""Entry Tickets"", ""Snorkelling Kit"", ""Cruise"", ""Bonfire Evening"", ""Adventure Activities"", ""Visa Assistance"", ""Cultural Show"", ""Photography Session"", ""Sightseeing"", ""Ski Pass""]","[""Mineral Water"", ""Porterage"", ""Alcohol""]",Experience the best of Agra with this standard 7-day package. Ideal for families and couples.
36ec4fd3-cd2e-409b-93ff-262827ad1c59,Luxury Escapes,6 Days in Himachal Pradesh,Himachal Pradesh,India,6,21754,4.4,standard,"[""Adventure Activities"", ""All Meals"", ""Camping Gear"", ""Visa Assistance""]","[""Personal Expenses"", ""Extra Meals"", ""Mineral Water"", ""Alcohol"", ""Optional Activities""]",Experience the best of Himachal Pradesh with this standard 6-day package. Ideal for families and couples.
